species,species_class,accepted_or_outgroup,retained_markers,pct_markers,atpB_rbcL,ITS,matK,ndhF_rpl32,pepC_like,psbA_trnH,rbcL,rpL16,rpl32_trnL,trnL_trnF,trnS_trnG,species_clean,checklist_pureName,checklist_fullName,checklist_author,checklist_rank,checklist_taxon,checklist_uuid,in_checklist,in_alignment,in_ml_tree,in_chrono_tree,is_outgroup,is_ingroup,has_sequences,in_phylogeny,accepted_in_checklist,status_pipeline,record_status,iucn_found,iucn_category,iucn_category_name,iucn_year,iucn_latest,iucn_criteria,iucn_url,iucn_family,iucn_authority,iucn_common_name,iucn_synonyms,iucn_population_trend,iucn_population_trend_code,iucn_locations,iucn_location_codes,iucn_num_locations,iucn_endemic_locations,iucn_endemic_location_codes,iucn_num_endemic_locations,iucn_is_endemic,iucn_habitat_names,iucn_habitat_codes,iucn_threat_names,iucn_threat_codes,iucn_system_names,iucn_system_codes,iucn_realm_names,iucn_realm_codes,iucn_growth_form_names,iucn_growth_form_codes,iucn_use_trade_names,iucn_use_trade_codes,iucn_doc_range,iucn_doc_habitats,iucn_doc_threats,iucn_doc_rationale,query_status,error_message
Cereus_cochabambensis,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Cereus cochabambensis,Cereus cochabambensis,Cereus cochabambensis Cárdenas,Cárdenas,Species,Cereus cochabambensis Cárdenas sec. Jørgensen & al. 2014,6a6fb4c5-0df4-460c-9429-b8db8e3b0e9c,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,unsampled_checklist_gap,unsampled_ingroup,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,error,No results returned for query. (HTTP 404)
Cereus_comarapanus,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Cereus comarapanus,Cereus comarapanus,Cereus comarapanus Cárdenas,Cárdenas,Species,Cereus comarapanus Cárdenas sec. Jørgensen & al. 2014,b123e73b-ffa8-464d-aa2f-e99a1b1cc572,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,unsampled_checklist_gap,unsampled_ingroup,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,error,No results returned for query. (HTTP 404)
Cereus_fernambucensis,ingroup,TRUE,5,45.45,-,OP188760.1,-,-,OP187208.1,AY875328.1,AY875240.1,OP189041.1,-,-,-,Cereus fernambucensis,Cereus fernambucensis,Cereus fernambucensis Lem.,Lem.,Species,Cereus fernambucensis Lem. sec. Zappi & Taylor 2020+,5a36427e-4081-4c87-bb09-7b6c1397658d,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,sampled_and_dated,sampled_ingroup,TRUE,LC,Least Concern,2017,TRUE,NA,https://www.iucnredlist.org/species/152379/121471767,CACTACEAE,Lem.,Cardo-de-praia; Cardo Vinagre; Figueira-do-inferno; Cardo-ananá,NA,Decreasing,1,Alagoas; Sergipe; Bahia; Espírito Santo; Paraíba; Rio de Janeiro; Pernambuco; Rio Grande do Norte; São Paulo; Brazil,BZE-AL; BZE-SE; BZE-BA; BZL-ES; BZE-PB; BZL-RJ; BZE-PE; BZE-RN; BZL-SP; BR,10,Brazil,BR,1,TRUE,Forest - Subtropical/Tropical Moist Lowland,1_6,Agro-industry plantations; Roads & railroads; Tourism & recreation areas,2_2_2; 4_1; 1_3,Terrestrial,0,Neotropical,5,Succulent - tree,ST,"Pets/display animals, horticulture",13,"This species is endemic to Brazil, where it occurs in Rio Grande do Norte, Paraíba, Pernambuco, Alagoas, Sergipe, Bahia, Espírito Santo, São Paulo and Rio de Janeiro (Taylor and Zappi 2004), at elevations from 0 to 400 m asl.","The species grows in humid/subhumid forest <span style=""font-style: italic;"">(restinga)</span> element: on sand-dunes, rocks and growing through shrubs of the <span style=""font-style: italic;"">restinga</span>, sometimes within reach of the sea spray, to 100 m throughout the coast of Eastern Brazil from Rio Grande do Norte southwards (Taylor and Zappi 2004).","The major threat is habitat loss due to urbanization, tourism (resort development),  road construction, artificial landscaping, agro-industrial plantations of  coconut, pineapple, sugar cane, eucalyptus and forestry.","Some subpopulations of <em>Cereus fernambucensis </em>have declined and continue to do so mainly due to habitat loss. However, it occurs over a vast area and within protected areas. Hence, it is listed as Least Concern.",success,NA
Cereus_forbesii,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Cereus forbesii,Cereus forbesii,Cereus forbesii C.F.Först.,C.F.Först.,Species,Cereus forbesii C.F.Först. sec. Jørgensen & al. 2014,593c0119-76db-418b-be26-5c2a25ef7da6,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,unsampled_checklist_gap,unsampled_ingroup,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,error,No results returned for query. (HTTP 404)
Cereus_fricii,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Cereus fricii,Cereus fricii,Cereus fricii Backeb.,Backeb.,Species,Cereus fricii Backeb. sec. Hunt 2016,8c9b4ead-c8e5-4d4e-b26c-5e46f3ea81b8,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,unsampled_checklist_gap,unsampled_ingroup,TRUE,VU,Vulnerable,2020,TRUE,"B1ab(ii,iii)",https://www.iucnredlist.org/species/151735/183110337,CACTACEAE,Backeb.,NA,Cephalocereus russellianus Rose,Unknown,3,"Venezuela, Bolivarian Republic of",VE,1,"Venezuela, Bolivarian Republic of",VE,1,TRUE,"Shrubland - Subtropical/Tropical Dry; Rocky areas (eg. inland cliffs, mountain peaks)",3_5; 6,Housing & urban areas; Roads & railroads; Tourism & recreation areas,1_1; 4_1; 1_3,Terrestrial,0,Neotropical,5,Succulent - shrub; Succulent - tree,SH; ST,NA,NA,"<span style=""font-style: italic;"">Cereus fricii </span>is endemic to Venezuela, where it is restricted to the north-central coast and southern portion of Falcon state (Ponce 1989).&#160; The species is rare and its occurrence is scarce.&#160; Its elevation ranges from 0-970 m asl.<br/><span style=""font-style: italic;""></span>","It occurs in spiny scrublands and thorny forest.&#160; The mating system has not been studied.&#160; However, it is likely pollinated by bats and dispersed by birds and bats.","Due to land conversion to urban areas, roads, and tourism development in much of the species' range, the current subpopulations are mostly restricted to steep slopes.","This species is listed as Vulnerable because it has a restricted range (extent of occurrence is 5,200 km<sup>2</sup>) with scarce occurrence.&#160; It occurs in less than 5 locations and its area of occupancy and quality of habitat are continuing to decline due to urban expansion.",success,NA
Cereus_gerardi,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Cereus gerardi,Cereus gerardi,Cereus gerardi N.P.Taylor,N.P.Taylor,Species,Cereus gerardi N.P.Taylor sec. Taylor & al. 2023,e308c6e7-07b8-4530-a3b6-c484d8e7f3ee,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,unsampled_checklist_gap,unsampled_ingroup,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,error,No results returned for query. (HTTP 404)
Cereus_hankeanus,ingroup,TRUE,1,9.09,-,-,-,-,-,-,-,-,-,-,KP017435.1,Cereus hankeanus,Cereus hankeanus,Cereus hankeanus F.A.C.Weber ex K.Schum.,F.A.C.Weber ex K.Schum.,Species,Cereus hankeanus F.A.C.Weber ex K.Schum. sec. Jørgensen & al. 2014,d6c957dc-1856-4c42-9aaf-4b0acce860a3,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,sampled_and_dated,sampled_ingroup,TRUE,LC,Least Concern,2017,TRUE,NA,https://www.iucnredlist.org/species/152176/121461728,CACTACEAE,F.A.C.Weber ex K.Schum.,NA,Cereus forbesii C.F.Först.,Stable,2,"Bolivia, Plurinational States of; Salta; Santiago del Estero; Chaco; Formosa; Tucumán; Jujuy; Santa Fé; Argentina; Catamarca; Córdoba; Paraguay; La Rioja",BO; AGW-SA; AGW-SE; AGE-CH; AGE-FO; AGW-TU; AGW-JU; AGE-SF; AR; AGW-CA; AGE-CO; PY; AGW-LR,13,NA,NA,0,FALSE,Forest - Subtropical/Tropical Moist Lowland; Savanna - Dry; Forest - Subtropical/Tropical Dry,1_6; 2_1; 1_5,NA,NA,Terrestrial,0,Neotropical,5,Succulent - tree,ST,"Handicrafts, jewellery, etc.",12,"This species is present in Argentina, where it can be found in the provinces of Catamarca, Jujuy, Formosa, Chaco, Santa Fe, Santiago del Estero, Córdoba, La Rioja, Tucumán, and Salta. It also occurs in the Chaco region of Bolivia and Paraguay (Hunt <span style=""font-style: italic;"">et al</span>. 2006). It occurs at elevations of 500 to 2,000 m asl.<span style=""font-style: italic;""></span>","This species grows in a variety of habitats. It occurs in forests, on hills, and on the edges of salt flats.",There are no major threats to this species.,"<span style=""font-style: italic;"">Cereus hankeanus</span> is listed as Least Concern because it is widespread, locally abundant and common, and there are no major threats affecting it.",success,NA
Cereus_hexagonus,ingroup,TRUE,1,9.09,-,-,-,-,-,-,-,-,-,-,KP017429.1,Cereus hexagonus,Cereus hexagonus,Cereus hexagonus (L.) Mill.,(L.) Mill.,Species,Cereus hexagonus (L.) Mill. sec. Zappi & Taylor 2020+,fd7bb1f5-62a0-4f82-83d5-bc885512eb01,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,sampled_and_dated,sampled_ingroup,TRUE,LC,Least Concern,2017,TRUE,NA,https://www.iucnredlist.org/species/152571/121479325,CACTACEAE,(L.) Mill.,Cactus Columnar Miramar;  Cactus de Columnas;  Cirial; Cirio; Miramar; Pitahaya; Lady of the Night Cactus,Cactus hexagonus L.,Stable,2,"Trinidad and Tobago; French Guiana; Suriname; Brazil; Colombia; Guyana; Venezuela, Bolivarian Republic of",TT; GF; SR; BR; CO; GY; VE,7,NA,NA,0,FALSE,"Shrubland - Subtropical/Tropical Moist; Rocky areas (eg. inland cliffs, mountain peaks); Shrubland - Subtropical/Tropical Dry",3_6; 6; 3_5,NA,NA,Terrestrial,0,Neotropical,5,Succulent - tree,ST,"Food - human; Pets/display animals, horticulture; Construction or structural materials",1; 13; 9,"<span style=""font-style: italic; "">Cereus hexagonus</span>&#160;occurs in<span style=""font-style: italic;""> </span>Colombia, Brazil, French Guiana, Guyana, Surinam, Trinidad and Tobago, and Venezuela<em>.</em><br/>It is widely distributed in Cañón del Río Chicamocha (Boyacá-Santander, Colombia), where it is one of the most conspicuous and characteristic elements of the vegetation (Albesiano and Fernández-Alonso 2006). In Venezuela, its elevation ranges from 0 to 1,700 m asl.","In Venezuela, it mainly grows on slopes in the Cordillera de la Costa. In Los Llanos, it grows in flatlands and small hills (J. Nassar pers. comm. 2011).&#160; In French Guyana it grows in sand dunes on the coast, forming large solid masses. It adapts well to moist environments (Cremers and Lauenberger 1988).&#160; Fruits are dispersed by bats and birds. It is pollinated by hawkmoths. In Trinidad, the fruit bat <span style=""font-style: italic;"">Artibeus lituratus</span> feeds on the skin and pulp of the fruit. It fruits July-August (Greenhall 1957).",There are no known threats for this species.,"<span style=""font-style: italic; "">Cereus hexagonus</span>&#160;is listed as Least Concern because it is widespread and there are no known threats. One of its habitats (mountain slopes) is not suitable for urban and agricultural development.",success,NA
Cereus_hildmannianus,ingroup,TRUE,5,45.45,-,-,-,-,OP187209.1,KR998090.1,-,HM041395.1,-,HM041240.1,KP017424.1,Cereus hildmannianus,Cereus hildmannianus,Cereus hildmannianus K.Schum.,K.Schum.,Species,Cereus hildmannianus K.Schum. sec. Zappi & Taylor 2020+,766f5376-562d-4629-913b-0eeb74437bb8,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,sampled_and_dated,sampled_ingroup,TRUE,LC,Least Concern,2017,TRUE,NA,https://www.iucnredlist.org/species/152594/121480022,CACTACEAE,K.Schum.,Hedge Cactus,NA,Decreasing,1,Rio Grande do Sul; Rio de Janeiro; Mato Grosso do Sul; Santa Catarina; Brazil; Argentina; Minas Gerais; Uruguay; Paraguay; Paraná; São Paulo,BZS-RS; BZL-RJ; BZC-MS; BZS-SC; BR; AR; BZL-MG; UY; PY; BZS-PR; BZL-SP,11,NA,NA,0,FALSE,Savanna - Dry; Forest - Subtropical/Tropical Moist Lowland; Grassland - Temperate,2_1; 1_6; 4_4,"Small-holder grazing, ranching or farming; Housing & urban areas; Agro-industry farming; Small-holder farming",2_3_2; 1_1; 2_1_3; 2_1_2,Terrestrial,0,Neotropical,5,Succulent - tree,ST,"Establishing ex-situ production *; Pets/display animals, horticulture; Food - human; Construction or structural materials",16; 13; 1; 9,"The species occurs in Brazil in the states of Mato Grosso do Sul, Rio do Janeiro, Paraná, São Paulo, Minas Gerais, Santa Catarina, Rio Grande do Sul, and in Uruguay, Paraguay and Argentina, from sea level to 1,000 m asl.","The species grows in southern humid/subhumid forest, in rocky places and on dry shadows soils in <span style=""font-style: italic;"">mata de planalto</span>, in <span style=""font-style: italic;"">cerrado </span>and <span style=""font-style: italic;"">pampas</span> where is found on rocky outcrops.","The major threat is habitat loss due to urbanization, agriculture, cattle ranching and forestry.","Some of the subpopulations of <em>Cereus hildmannianus</em> have declined and continue to do so mainly due to habitat loss. However, it occurs over a vast area and within protected areas. It is therefore listed as Least Concern.",success,NA
Cereus_horrispinus,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Cereus horrispinus,Cereus horrispinus,Cereus horrispinus Backeb.,Backeb.,Species,Cereus horrispinus Backeb. sec. Hunt 2016,eea71540-1420-4f19-b49f-420fc57845ed,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,unsampled_checklist_gap,unsampled_ingroup,TRUE,NT,Near Threatened,2017,TRUE,NA,https://www.iucnredlist.org/species/152308/121468656,CACTACEAE,Backeb.,NA,NA,Unknown,3,"Venezuela, Bolivarian Republic of; Colombia",VE; CO,2,NA,NA,0,FALSE,Shrubland - Subtropical/Tropical Dry,3_5,Agro-industry farming,2_1_3,Terrestrial,0,Neotropical,5,Succulent - shrub,SH,NA,NA,"This species is found in northeastern Colombia (Hunt <span style=""font-style: italic;"">et al.</span> 2006) and Venezuela (Nassar <span style=""font-style: italic;"">et al.</span> 1997).&#160; Its elevation ranges from 0-700 m.&#160; Its population is presumably disjunct between Venezuela and Colombia although it has not been studied.&#160; The species occurs in in low densities and in fewer than 10 locations throughout its range. Its area of occupancy is estimated to be less than 2,000 km<sup>2</sup> using the 100 km<sup>2</sup> grid cells.","It occurs in clearings in dry forest and spiny scrublands.&#160; Although it occurs in clearings, it is associated with other vegetation such as shrubs and trees that provide support for its branches.<span style=""font-style: italic;""> Cereus horrispinus</span> is an obligate outcrosser and bats are crucial for maintaining cross pollination (Nassar <span style=""font-style: italic;"">et al</span>. 1997). The bats and cacti are strongly interdependent, suggesting that a disturbance affecting one species would impact strongly on the other (Nassar <span style=""font-style: italic;"">et al</span>. 2003). These bats are relatively rare and threatened by human disturbance in Curacao and the Netherlands Antilles (Petit 1995).&#160; Bat species such as <span style=""font-style: italic;"">Leptonycteris curosoae</span> in northern Venezuela feed on the fruit of <span style=""font-style: italic;"">C. horripinus</span>, among other cactus species (Martino <span style=""font-style: italic;"">et al</span>. 2002).&#160;<span style=""font-style: italic;"">Leptonycteris</span><span style=""font-style: italic;""> curasoae</span> is important in maintaining xeric communities in tropical and subtropical dry areas (Martino <span style=""font-style: italic;"">et al</span>. 2002). <span style=""font-style: italic;""></span><span style=""font-style: italic;"">Cereus horrispinus</span> flowers from August to November, and fruits from June to July (Martino <span style=""font-style: italic;"">et al</span>. 2002).","This species has no major threats.&#160; However, habitat reduction, mainly for agricultural purposes, could affect the status of this species in the near future considering current development plans.","This species is listed as Near Threatened because it has a restricted and disjunct range, and future projects suggest a decline in some populations if trends continue. Fewer than 10 locations have been determined for this species and it is highly susceptible to habitat conversion. However, more information is needed on the number of locations,  population trends, and threats for this species in order to determine if  it is threatened.",success,NA
Cereus_huilunchu,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Cereus huilunchu,Cereus huilunchu,Cereus huilunchu Cárdenas,Cárdenas,Species,Cereus huilunchu Cárdenas sec. Jørgensen & al. 2014,3d4dbd0f-e9f0-45e7-b3a5-6d8ee0faa9bf,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,unsampled_checklist_gap,unsampled_ingroup,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,error,No results returned for query. (HTTP 404)
Cereus_ingens,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Cereus ingens,Cereus ingens,Cereus ingens N.P.Taylor & M.Machado,N.P.Taylor & M.Machado,Species,Cereus ingens N.P.Taylor & M.Machado sec. Taylor & al. 2023,7b716a34-f4ba-46bd-8391-b4a8327879b9,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,unsampled_checklist_gap,unsampled_ingroup,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,error,No results returned for query. (HTTP 404)
Cereus_insularis,ingroup,TRUE,2,18.18,-,-,-,-,-,KR998091.1,-,-,-,-,KP017432.1,Cereus insularis,Cereus insularis,Cereus insularis Hemsl.,Hemsl.,Species,Cereus insularis Hemsl. sec. Zappi & Taylor 2020+,950a6d79-b9b7-4ca0-8cd7-46f7c5bd05d8,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,sampled_and_dated,sampled_ingroup,TRUE,LC,Least Concern,2020,TRUE,NA,https://www.iucnredlist.org/species/152342/183112289,CACTACEAE,Hemsl.,NA,NA,Stable,2,Pernambuco; Brazil,BZE-PE; BR,2,Brazil,BR,1,TRUE,Forest - Subtropical/Tropical Moist Lowland,1_6,NA,NA,Terrestrial,0,Neotropical,5,Succulent - shrub; Succulent - tree,SH; ST,"Food - human; Pets/display animals, horticulture; Construction or structural materials",1; 13; 9,"This species is endemic to Brazil, where it occurs in Pernambuco in the archipelago Fernando do Noronha (Taylor and Zappi 2004), at sea level to 50 m asl.","The species grows in <span style=""font-style: italic;"">restinga</span> in rocky habitats and cliffs.",There are no major threats for this species.,"Despite the very small range, <em>Cereus insularis</em> is listed as Least Concern because the whole range falls in a well-managed protected area and the species is very abundant.",success,NA
Cereus_jamacaru,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Cereus jamacaru,Cereus jamacaru,Cereus jamacaru DC.,DC.,Species,Cereus jamacaru DC. sec. Zappi & Taylor 2020+,fb0b63b5-130f-4948-911d-c697ed6b4046,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,unsampled_checklist_gap,unsampled_ingroup,TRUE,LC,Least Concern,2017,TRUE,NA,https://www.iucnredlist.org/species/152911/121494380,CACTACEAE,DC.,Cardeiro; Cumbeba; Jamacaru; Jamaracucú; Jumacucú; Mandacaru de Boi; Mandacaru de Faixo; Mandacaru Facheiro; Urumbeba; Mandacaru,NA,Decreasing,1,Bahia; Goiás; Maranhão; Pernambuco; Sergipe; Minas Gerais; Alagoas; Brazil,BZE-BA; BZC-GO; BZE-MA; BZE-PE; BZE-SE; BZL-MG; BZE-AL; BR,8,Brazil,BR,1,TRUE,Forest - Subtropical/Tropical Moist Lowland; Shrubland - Subtropical/Tropical Dry; Savanna - Dry,1_6; 3_5; 2_1,"Small-holder plantations; Small-holder grazing, ranching or farming; Agro-industry plantations; Agro-industry grazing, ranching or farming",2_2_1; 2_3_2; 2_2_2; 2_3_3,Terrestrial,0,Neotropical,5,Succulent - tree,ST,"Pets/display animals, horticulture; Food - human; Construction or structural materials",13; 1; 9,"The species occurs in Brazil in Alagoas, Sergipe, Bahia, Maranhão, Pernambuco, Goias, and Minas Gerais, at elevations of 50 to 1,200 m asl.","This cactus grows in stony to sandy soil and on rocks of various kinds in <span style=""font-style: italic;"">caatinga, </span>in <span style=""font-style: italic;"">agreste </span>(ecotone between <span style=""font-style: italic;"">caatinga </span>and <span style=""font-style: italic;"">mata atlântica</span>), <span style=""font-style: italic;"">restinga</span>, and<span style=""font-style: italic;""> cerrado </span>(Taylor and Zappi 2004).",The major threat is habitat loss for agriculture and cattle ranching.,"The subpopulations of <em>Cereus jamacaru</em> have declined and continue to do so mainly due to habitat loss. However, it occurs over a vast area and within protected areas, and has the ability to re-establish after disturbance. Hence, it is listed as Least Concern.",success,NA
Cereus_lamprospermus,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Cereus lamprospermus,Cereus lamprospermus,Cereus lamprospermus K.Schum.,K.Schum.,Species,Cereus lamprospermus K.Schum. sec. Kew 2019,4613c24f-9057-47b3-9c91-6e9e6c47142b,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,unsampled_checklist_gap,unsampled_ingroup,TRUE,LC,Least Concern,2017,TRUE,NA,https://www.iucnredlist.org/species/152372/121471232,CACTACEAE,K.Schum.,NA,NA,Stable,2,"Bolivia, Plurinational States of; Paraguay",BO; PY,2,NA,NA,0,FALSE,Forest - Subtropical/Tropical Dry,1_5,NA,NA,Terrestrial,0,Neotropical,5,Succulent - tree,ST,NA,NA,This species can be found in Paraguay and Bolivia (Pin and Simon 2004). It occurs at elevations between 10 and 500 m asl.,This cactus occurs in Chacoan xerophyllous forest (Pin and Simon 2004),There are no known threats to this species.,"<span style=""font-style: italic;"">Cereus lamprospermus </span>is listed as Least Concern because it has a wide distribution, is common, and is not exposed to any threats.",success,NA
Cereus_lanosus,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Cereus lanosus,Cereus lanosus,Cereus lanosus (F.Ritter) P.J.Braun,(F.Ritter) P.J.Braun,Species,Cereus lanosus (F.Ritter) P.J.Braun sec. Hunt 2016,7ecadac9-57e1-4c78-a118-f28880ff3a92,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,unsampled_checklist_gap,unsampled_ingroup,TRUE,LC,Least Concern,2017,TRUE,NA,https://www.iucnredlist.org/species/152023/121454751,CACTACEAE,(F.Ritter) P.J.Braun,NA,Piptanthocereus lanosus F.Ritter,Stable,2,Paraguay,PY,1,Paraguay,PY,1,TRUE,Forest - Subtropical/Tropical Moist Lowland,1_6,NA,NA,Terrestrial,0,Neotropical,5,Succulent - shrub,SH,NA,NA,"This species is endemic to Paraguay, where it occurs in Central, Cordillera, Concepción, and Paraguarí departments. It grows at altitudes between 250 and 300 m asl (Pin and Simon 2004).",The species grows in rocky areas on hills (Pin and Simon 2004).,There are no known threats to this cactus.,"<span style=""font-style: italic;"">Cereus lanosus</span> is listed as Least Concern because it is abundant and common and there are no known threats affecting it. It occurs in at least two protected areas.",success,NA
Cereus_mirabella,ingroup,TRUE,2,18.18,-,-,-,-,-,KR998093.1,-,-,-,-,KP017443.1,Cereus mirabella,Cereus mirabella,Cereus mirabella N.P.Taylor,N.P.Taylor,Species,Cereus mirabella N.P.Taylor sec. Zappi & Taylor 2020+,ac6cc3dd-6b3c-4980-9e4c-476493877c00,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,sampled_and_dated,sampled_ingroup,TRUE,EN,Endangered,2013,TRUE,A2c,https://www.iucnredlist.org/species/40877/2939865,CACTACEAE,N.P.Taylor,NA,NA,Decreasing,1,Goiás; Piauí; Maranhão; Tocantins; Bahia; Minas Gerais; Brazil,BZC-GO; BZE-PI; BZE-MA; BZN-TO; BZE-BA; BZL-MG; BR,7,Brazil,BR,1,TRUE,Savanna - Dry,2_1,Agro-industry farming,2_1_3,Terrestrial,0,Neotropical,5,Succulent - shrub,SH,NA,NA,"The species occurs at <span style=""font-style: italic;"">ca</span> 150-750 m asl from south-western Maranhão, Tocantins, Piaui, Goias and western Bahia to central northern and western Minas Gerais (Rio São Francisco drainage) in Brazil, and disjunctly in east central Minas Gerais (Rio Doce/Rio Jequitinhohna watershed).","This species occurs in cerrado<span style=""font-style: italic;""> </span>element, mostly in sandy phases of the <span style=""font-style: italic;"">cerrado </span>and more open places of the cerrado<span style=""font-style: italic;"">-</span>caatinga ecotone.","The only major threat is habitat loss due to agro-industry of soya, maize and cotton.","The species occurs over a vast area, however large extensions of the habitat where the species used to occur have been converted to agro-industry. From this it can be inferred that a reduction of over 50% of the population has occurred over the last 30 years (generation length is 10 years) and habitat conversion will not cease in the near future, hence the species qualifies as Endangered.",success,NA
